sentence,verb_lemma,verb_token_idx,on_sense,wn_synsets,vn_class,situation,match_path,source_file,sentence_idx,situation_count,needs_review
"Large, heterogeneous election districts would encourage good government, said Madison, because a representative would be compelled to serve the interests of all his constituents and be servile to none.",compel,18,1,compel.v.01;compel.v.02,compel-59.1,Induction,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1137.sense,39,1,False
But salvation has come from an unlikely suitor - an Australian company called Transurban that has agreed to pay the Virginia Department of Transportation $ 522 million in exchange for a 99 - year lease of the road.,agree,16,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0005.sense,91,1,False
You 'll recall six or eight months ago Howie I w- -- I was on the show and we were talking about you know did Russert and Kessler and and all the rest of those guys did they break some trust by agreeing to testify and observing the waiver /?,agree,42,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0008.sense,106,1,False
I also agree about Hancock.,agree,2,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/00/sel_0002.sense,0,1,False
"When he was premier, Vincent Siew agreed in principle to introducing English instruction in the earlier years of schooling.",agree,7,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1075.sense,57,1,False
"President Clinton and Prime Minister Hasina agreed that it is essential for the US and Bangladesh to coordinate positions on major issues, that come before the United Nations and other international bodies.",agree,6,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/00/voa_0049.sense,18,1,False
I 'm scared that we agree /.,agree,5,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0002.sense,44,1,False
I agree that fuel injection solves a lot of problems.,agree,1,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/00/sel_0030.sense,0,1,False
"That is, through multilateral meetings, he attempted to meet with, ah, leaders of South Korea or other Asian nations, Uh-huh. so as to -- Uh-huh. demonstrate that even though he visited Yasukuni Shrine, Uh-huh. his relations with neighboring countries are not affected.",visit,37,1,visit.v.01;visit.v.02;visit.v.03;visit.v.04;visit.v.07,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0002.sense,38,1,False
He would n't leave until Mr. Cheney promised to do whatever the Pentagon systems analysts told him.,tell,15,1,tell.v.01;tell.v.02;tell.v.03;tell.v.04;tell.v.06,transfer_mesg-37.1.1,Communicate,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/21/wsj_2112.sense,57,1,False
"Regarding the phenomenon where some funds from inside and outside the border utilize unlawful channels to enter China to cheat on profits, cheat on arbitrage and cheat on exchange, relevant personnel in charge at the National Foreign Exchange Management Bureau expressed recently that the Foreign Exchange Management Department will strengthen the investigation of foreign exchange and the extent of supervision, severely punish unlawful capital flow inside and outside the border, and uphold the stability of the financial order.",cheat,27,2,cheat.v.02;cheat.v.03;cheat.v.04,trick-59.2,Induction,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0137.sense,1,1,False
"Qichen Qian, vice premier of the State Council and concurrent Minister of the Foreign Affairs Ministry, met with Haojing Song, the North Korean government 's special envoy and vice Minister of the Foreign Affairs Ministry, at the Diaoyutai State Guesthouse today.",meet,18,2,meet.v.02;meet.v.08;meet.v.09,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/02/chtb_0293.sense,1,1,False
Julia met Sam.,meet,,,,,Reciprocal,,"Kalm 2022, p. 219ff",,,
"Earlier this week, UN officials in New York said Secretary General Kofi Annan would be meeting with Iraqi officials in early January.",meet,16,2,meet.v.02;meet.v.08;meet.v.09,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/01/voa_0135.sense,2,1,False
This point we understand the two chambers are meeting separately because the mandates of all the deputies must be checked out and confronted.,meet,8,2,meet.v.02;meet.v.08;meet.v.09,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/00/cnn_0015.sense,4,1,False
Like the Long Island matron in the theater district the other day who swore to a stranger that she once met Liza Minnelli.,meet,20,1,meet.v.01;meet.v.07,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1376.sense,12,1,False
"The report, which comes 25 years after the U.S. Surgeon General issued a report warning against the dangers of smoking, is the strongest indication to date that the reduction in smoking is leading to lower death rates from lung cancer.",warn,15,1,warn.v.01;warn.v.02;warn.v.03;warn.v.04,advise-37.9,Communicate,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2017.sense,3,1,False
"Mr. Jobs said the changes were prompted by requests from customers who are frustrated with the performance of the optical device, which is n't offered as standard equipment by any rivals.",prompt,6,1,prompt.v.01;prompt.v.02,stimulate-59.4,Induction,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/19/wsj_1971.sense,12,1,False
I would n't quote you even as an anonymous source /.,quote,3,1,quote.v.01;quote.v.04,transfer_mesg-37.1.1,Communicate,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0007.sense,136,1,False
but hundreds of counter-demonstrators showed up and battled police on and off for more than three hours /.,battle,7,1,battle.v.01,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0008.sense,357,1,False
"In spite of the excitement that she remembered feeling, as a child, about getting to wear new clothes and new hats, Yang later began to question this way of spending New Year.",wear,17,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1007.sense,128,1,False
Her mother was wearing those sunglasses in court that you just saw her wearing just now /.,wear,13,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0002.sense,105,1,False
"The past six years have seen the greatest degree of military escalation and political aggravation in all the crises in the Middle East, and neither escalation nor aggravation has helped achieve the specific agendas of any side that has worked to provoke or inflame these crises.",provoke,42,1,provoke.v.01;provoke.v.02;provoke.v.03,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/p2.5_a2e/00/p2.5_a2e_0048.sense,1,1,False
"He appeared late one night in the bedroom of the new defense secretary, Dick Cheney.",appear,1,2,appear.v.02;appear.v.03;appear.v.05,appear-48.1.1,Location,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/21/wsj_2112.sense,55,1,False
"Moreover, this corporation is also planning to construct an ethylene factory with natural gas as its raw material through co-operating with foreign companies, and will annually produce 300,000 tons of ethylene.",construct,8,1,construct.v.01;construct.v.02;construct.v.04;construct.v.05,create-26.4,Cause Creation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0118.sense,16,1,False
I also pray that your suffering caused by gang violence will soon come to an end as more gang members wake up and stop hurting themselves and others /.,hurt,24,1,hurt.v.01;hurt.v.02;hurt.v.06;hurt.v.07,hurt-40.8.3,Hurt,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0001.sense,547,1,False
"He punched me, but he hurt his fist on my nose.",hurt,,,,,Hurt,,framenet,,,
"They have been counted on election night -- they 've been counted in the recounts, and it simply happens to be not -- not the case that those ballots have failed to be counted by anyone.",count,34,1,count.v.01;count.v.04,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/mnb/00/mnb_0020.sense,19,1,False
It ruled that recounts submitted to state officials after a filing deadline had passed had to be counted.,count,17,1,count.v.01;count.v.04,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/01/cnn_0113.sense,21,1,False
But you know you look at this guy you know punching the the one guy grabbing the AP producer you know /.,punch,10,1,punch.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0001.sense,28,1,False
I wish I could find me a handy boatman To ferry me over to my love and die.,ferry,10,1,ferry.v.01;ferry.v.02;ferry.v.03,drive-11.5,Vehicular_Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/50/sel_5084.sense,0,1,False
"He managed to get out in 1978, but plans to safely ferry his family out of the country were hampered.",ferry,12,1,ferry.v.01;ferry.v.02;ferry.v.03,drive-11.5,Vehicular_Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/50/sel_5092.sense,0,1,False
I remember the first day we took Chien - chien to Martine 's place.,take,6,4,take.v.03;take.v.07;take.v.27;take.v.30,bring-11.3,Carrying,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1027.sense,18,1,False
"Walt Disney Co. 's Disneyland in Anaheim, Calif., stocks rescue equipment, medical supplies, and enough food and water to feed at least 10,000 visitors for as long as five days in the event that a calamity isolates the theme park.",feed,23,1,feed.v.01;feed.v.02;feed.v.11,feeding-39.7,Feeding,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/16/wsj_1691.sense,37,1,False
I 'm certain that neither a.m. or myself will ever lose the sharp frozen second as 'Nita put her head under water and then threw it back with her long hair and an arc of water saying youth and grace in perfect agreement.,throw,24,1,throw.v.01;throw.v.02;throw.v.04;throw.v.05;throw.v.08;throw.v.10;throw.v.13;throw.v.14,throw-17.1,Throwing,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0017.sense,43,1,False
I weighed the package.,weigh,,,,,Measurement,,"Levin 1993, Register-54.1",,,
"Coming up, a new gallop poll shows a big lead for both John McCain and Rudy Giuliani in presidential matchups with guess who Hillary Rodham Clinton /.",guess,22,2,guess.v.02;guess.v.03;guess.v.04,discover-84,Discovery,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0004.sense,414,1,False
"In most cases, this means you 're actually eating the fruit of the plants, rather than getting down on your hands and knees to graze on the green stuff.",graze,26,1,graze.v.01;graze.v.03;graze.v.05,dine-39.5,Ingestion,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/58/sel_5812.sense,0,1,False
Rhoda learned from an old book.,learn,,,,,Learning,,"Levin 1993, learn-14",,,
"Still bleeding, he ran downstairs and scooped up the baby, and took the baby to the hospital.",bleed,1,1,bleed.v.01,substance_emission-43.4,Emission,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0241.sense,21,1,False
I want you all to be quiet!,want,,,,,Desire,,synthetic,,,
One other Major League baseball manager is now looking for a new team to lead.,look,8,1,look.v.01;look.v.04,peer-30.3,Intention,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/00/voa_0026.sense,0,1,False
"The lowly agent, Abel Lamb, who as you might guess, is being led to the slaughter, is ordered to take over the studio.",lead,15,5,lead.v.01,accompany-51.7,Pursuit,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/19/wsj_1984.sense,15,1,False
"In southern Iraq today, British forces also moving closer to the center of the second largest city in Iraq, Basra.",move,8,1,move.v.01;move.v.02;move.v.03;move.v.05;move.v.07;move.v.13,roll-51.3.1,Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0267.sense,15,1,False
Dice the butter and rub into the flour until it resembles fine breadcrumbs.,dice,,,,,Cause Change of State,,framenet,,,
"On July 22, 1940, a campaign preparation order to attack the Zhengtai Railway, jointly signed by Zhu De, Peng Dehuai, and Zuo Quan, was sent to Yan'an and all units of the Eighth Route Army.",send,30,1,send.v.02;send.v.03;send.v.04;send.v.06;send.v.08,send-11.1,Sending,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0001.sense,38,1,False
"The daughter - in - law, played by Chang Yu - yen, is mistreated by her mother - in - law, and, with outsiders butting in and causing trouble, she gets abused from beginning to end.",cause,31,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1006.sense,75,1,False
Italy borders France.,border,,,,,Location,,"Croft et al 2021, p. 86f",,,
"Now, he is making a trip and you see him there with his hands raised, there with the cloak on, shaking his fists, hands clasped there, in a salute to the crowd.",make,4,2,make.v.03;make.v.05;make.v.06;make.v.09;make.v.15;make.v.17;make.v.18;make.v.23;make.v.39;make.v.38,build-26.1,Cause Creation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/03/cnn_0346.sense,2,1,False
"One more last note: We do n't know why this happens, but even without the benefit of self-anointing, their spines seem to have a mild toxicirritant effect; when you prick yourself on one, even slightly, it hurts more than it should, and for a little bit longer.",prick,33,1,prick.v.01;prick.v.04,poke-19,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/82/sel_8251.sense,0,1,False
