sentence,verb_lemma,verb_token_idx,on_sense,wn_synsets,vn_class,situation,match_path,source_file,sentence_idx,situation_count,needs_review
And um as you can see my face has been plastered on every internet outlet every news outlet /.,see,5,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0002.sense,297,1,False
I had never seen her before /.,see,3,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0002.sense,393,1,False
Today you can still see three - legged toads at jade markets and night markets.,see,4,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1057.sense,46,1,False
He looked at the painting for a long time.,look,1,,,,Perception_(exp._subj.),synthetic,,,,False
Lavuras asked the scholars bluntly where they had seen hundred - pacers.,see,8,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1066.sense,80,1,False
EA 's suckage still reeks even after he left the team.,reek,4,reek-v 2,reek.v.02,smell_emission-43.3,Perception_(stim._subj.),pos_fill,wb/sel/87/sel_8768.sense,0,no copular/attributive marker,True
"And the "" minorities "" can only feel deeply grateful, how will they dare discuss equality!!",feel,7,feel-v 1,feel.v.01;feel.v.03;feel.v.04;feel.v.05;feel.v.06;feel.v.07;feel.v.12;feel.v.01;feel.v.01;feel.v.01;feel.v.01,marvel-31.3-3;see-30.1-1;stimulus_subject-30.4,Perception_(stim._subj.),pos_fill,wb/c2e/00/c2e_0027.sense,51,no copular/attributive marker,True
The tea tastes bitter without honey.,taste,2,,,,Perception_(stim._subj.),synthetic,,,,False
"Up to now, it has a planned surface area of 7 square kilometers, already developed land of 3.8 square kilometers, accumulated investments in infrastructure facilities of more than 1.2 billion RMB, and has formed complete water, electricity, gas, heat, telecommunications infrastructures, etc.",form,37,1,form.v.04;form.v.05,create-26.4,Cause Creation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0161.sense,5,1,False
"So you cut your leg on the window frame at six o'clock, correct?",cut,,,,,Hurt,,framenet,,,
Dice the butter and rub into the flour until it resembles fine breadcrumbs.,dice,,,,,Cause Change of State,,framenet,,,
"It also redesigned Oil of Olay 's packaging, stamping the traditional pink boxes with gold lines to create a more opulent look.",stamp,9,3,stamp.v.02;stamp.v.07;stamp.v.09,image_impression-25.1,Image Creation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/05/wsj_0589.sense,28,1,False
"It 's a flimsy structure, built up on supports, and it was really rocking around.",rock,15,1,rock.v.01;rock.v.02,modes_of_being_with_motion-47.3,Existence,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/17/wsj_1778.sense,110,1,False
"In addition, Chinese raspberries and strawberry pears are now being cultivated, with promising results so far.",cultivate,11,1,cultivate.v.01,rear-26.2.2,Form,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1050.sense,102,1,False
You can order flowers online 24 hours a day.,order,2,,,,Buying,,ontonotes,,,False
"Others, like broker John Mitchell, hawked a humidor bearing Madoff's name.",hawk,,,,,Selling,,ontonotes,,,
"But of this 180 billion, about 65 %, or 117 billion, was paid by the working class.",pay,15,1,pay.v.01;pay.v.05;pay.v.09;pay.v.03;pay.v.11;pay.v.10,pay-68,Payment,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0009.sense,24,1,False
She owns a house.,own,,,,,Possession,,"Kalm 2022, p. 107ff",,,
"All told, the federal government already guarantees more than $ 900 billion of mortgages.",guarantee,7,1,guarantee.v.01;guarantee.v.03;guarantee.v.04,future_having-13.3,Future Having,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/22/wsj_2227.sense,21,1,False
They will charge the deceased's estate with the debts.,charge,,,,,Charge,,ontonotes (charge-v sense 1),,,
"Patients who receive canine or feline visitors are found to have lower blood pressure and improved appetite and be more receptive to therapy, says Mary Ann O'Loughlin, program coordinator.",say,24,1,say.v.01;say.v.02;say.v.09;say.v.08;say.v.05;say.v.10,say-37.7,Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/01/wsj_0120.sense,31,1,False
The judge inquires what is meant by a Ghet.,inquire,2,1,inquire.v.01;inquire.v.02,inquire-37.1.2,Communicate,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/64/sel_6459.sense,0,1,False
She asked him for advice.,ask,,,,,Request,,"Kalm 2022, p. 198ff",,,
Merrill Lynch & Co. and Shearson Lehman Hutton Inc. say they use voice - activated systems to record and verify orders between salesmen and traders.,use,11,1,use.v.01;use.v.04;use.v.05,use-105.1,Manipulation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/10/wsj_1058.sense,17,1,False
Italy borders France.,border,,,,,Location,,"Croft et al 2021, p. 86f",,,
"Was chasing him with a stick, and the horse was ducking.",chase,1,1,chase.v.01,chase-51.6,Pursuit,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/04/cnn_0423.sense,22,1,False
"For instance, in exchange for the assembly agreeing to give up its authority to elect the president, the body was given power of approval over personnel appointments to the Judicial Yuan, Examination Yuan, and Control Yuan.",elect,15,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1023.sense,25,1,False
Prime Minister Barak is to meet with his top ministers involved in the peace process on Saturday night to decide what response to give to Palestinian leader Yasser Arafat 's proposal.,meet,5,2,meet.v.02;meet.v.08;meet.v.09,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/02/voa_0245.sense,5,1,False
"Still bleeding, he ran downstairs and scooped up the baby, and took the baby to the hospital.",bleed,1,1,bleed.v.01,substance_emission-43.4,Emission,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0241.sense,21,1,False
"Walt Disney Co. 's Disneyland in Anaheim, Calif., stocks rescue equipment, medical supplies, and enough food and water to feed at least 10,000 visitors for as long as five days in the event that a calamity isolates the theme park.",feed,23,1,feed.v.01;feed.v.02;feed.v.11,feeding-39.7,Feeding,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/16/wsj_1691.sense,37,1,False
"In southern Iraq today, British forces also moving closer to the center of the second largest city in Iraq, Basra.",move,8,1,move.v.01;move.v.02;move.v.03;move.v.05;move.v.07;move.v.13,roll-51.3.1,Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0267.sense,15,1,False
The boat ferried the troops across the river.,ferry,,,,,Carrying,,framenet,,,
Well not only is that false and President Clinton has said so but everybody at the meeting who attended the meeting not including Louis Freeh says it 's false /.,attend,18,1,attend.v.01,attend-107.4,Membership,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0008.sense,266,1,False
"To assure the livelihood of the local Atayal aborigines of Chilan, when the cypress national park is set up consideration will have to be given to how to balance the need to protect the forests with the demand for sustainable tourism.",protect,33,1,protect.v.01,defend-72.3,Protection,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1070.sense,106,2,True
I 'm certain that neither a.m. or myself will ever lose the sharp frozen second as 'Nita put her head under water and then threw it back with her long hair and an arc of water saying youth and grace in perfect agreement.,throw,24,1,throw.v.01;throw.v.02;throw.v.04;throw.v.05;throw.v.08;throw.v.10;throw.v.13;throw.v.14,throw-17.1,Throwing,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0017.sense,43,1,False
It 'll kill most any green thing it touches.,touch,8,1,touch.v.01;touch.v.02;touch.v.08;touch.v.11;touch.v.13;touch.v.14,touch-20,Contact,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/34/sel_3424.sense,0,1,False
Thus began an era in which great ships sailed in and out of Pali.,sail,8,1,sail.v.01;sail.v.03;sail.v.04,vehicle_path-51.4.3,Vehicular_Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1050.sense,23,1,False
"In most cases, this means you 're actually eating the fruit of the plants, rather than getting down on your hands and knees to graze on the green stuff.",graze,26,1,graze.v.01;graze.v.03;graze.v.05,dine-39.5,Ingestion,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/58/sel_5812.sense,0,1,False
