sentence,verb_lemma,verb_token_idx,on_sense,wn_synsets,vn_class,situation,match_path,source_file,sentence_idx,situation_count,needs_review
"He said there had been a number of successive retirements amongst older team members, and some leading team members were away playing football abroad, so the national team needed to recruit more new team members.",recruit,32,1,recruit.v.01;recruit.v.02,orphan-29.7,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/03/chtb_0307.sense,2,1,False
Will I get charged for a second cup of coffee?,charge,,,,,Charge,,ontonotes (charge-v sense 1),,,
She charges $90 for an office visit.,charge,,,,,Charge,,ontonotes (charge-v sense 1),,,
He seems to remember every soldier he ever met:,meet,8,1,meet.v.01;meet.v.07,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0015.sense,50,1,False
"Earlier this week, UN officials in New York said Secretary General Kofi Annan would be meeting with Iraqi officials in early January.",meet,16,2,meet.v.02;meet.v.08;meet.v.09,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/01/voa_0135.sense,2,1,False
"Ok, Bush did not only meet with the Prime Minister, but he also met with Abd al - Aziz al - Hakim, one of the senior Shiite leaders in Iraq, as you know.",meet,6,2,meet.v.02;meet.v.08;meet.v.09,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/p2.5_a2e/00/p2.5_a2e_0024.sense,17,1,False
"Tsai Ing - wen, who met twice with Lee during his brief stay, added that Lee has considerable political stature in Asia and around the world, and his concern about cross-strait relations and the direction of policy in this regard is helpful to Taiwan.",meet,6,2,meet.v.02;meet.v.08;meet.v.09,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1034.sense,14,1,False
"Qichen Qian, vice premier of the State Council and concurrent Minister of the Foreign Affairs Ministry, met with Haojing Song, the North Korean government 's special envoy and vice Minister of the Foreign Affairs Ministry, at the Diaoyutai State Guesthouse today.",meet,18,2,meet.v.02;meet.v.08;meet.v.09,meet-36.3,Reciprocal,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/02/chtb_0293.sense,1,1,False
We tend to nominate a frontrunner /.,nominate,3,1,nominate.v.01;nominate.v.02;nominate.v.03;nominate.v.04,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0004.sense,500,1,False
"But then Judge O'Kicki often behaved like a man who would be king -- and, some say, an arrogant and abusive one.",behave,5,1,behave.v.01;behave.v.02;behave.v.03,masquerade-29.6,Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/02/wsj_0267.sense,5,1,False
"Israel has launched a new effort to prove the Palestine Liberation Organization continues to practice terrorism, and thus to persuade the U.S. to break off talks with the group.",persuade,20,1,persuade.v.01;persuade.v.02,compel-59.1,Induction,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1101.sense,0,1,False
Yugoslavia 's parliament today appointed a new government backing reformist President Vojislav Kostunica.,appoint,4,1,appoint.v.01;appoint.v.02,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/00/cnn_0094.sense,1,1,False
"People of all ages and all classes should be encouraged to serve, but there are many ways for middle - class kids, and their elders, to serve at little public cost.",serve,11,3,serve.v.02;serve.v.07;serve.v.10;serve.v.13,masquerade-29.6,Participation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/24/wsj_2412.sense,64,1,False
"Besides having President Chen serve as master of ceremonies, Bo Yang and Vice President Annette Lu served as honored guests, while Control Yuan President Frederick Chien and Minister of the Interior Chang Po - ya also had prominent roles.",serve,17,3,serve.v.02;serve.v.07;serve.v.10;serve.v.13,masquerade-29.6,Participation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1045.sense,22,1,False
He was a father of seven and had served as the Director of Palestinian Television since its inception in 1994 and later founded the Palestinian satellite channel.,serve,8,3,serve.v.02;serve.v.07;serve.v.10;serve.v.13,masquerade-29.6,Participation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/02/voa_0242.sense,8,1,False
"Peng Li stressed, Customs is a work unit that manages money and manages materials, a work unit that executes laws, and this then requires that National Customs cadres and employees should improve political qualities, professional qualities, as well as level of professional ethics.",manage,13,2,manage.v.02;manage.v.04,supervision-95.2.2,Membership,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0107.sense,9,1,False
"I 'm not trying to goad you into an argument, just curious about it.",goad,5,1,goad.v.01;goad.v.02;goad.v.03;goad.v.04,bully-59.5,Induction,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/56/sel_5686.sense,0,1,False
"On March 16, 2005, Japan 's Shimane Prefecture assembly voted to pass a measure bill concerning Takeshima Day and officially designated February 22 as Takeshima Day.",designate,22,1,designate.v.01;designate.v.03,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0002.sense,256,1,False
"Other buildings had broken glass, dangling light fixtures and broken pipes, a spokesperson says, estimating the cost of reconstruction ""in the millions.""",estimate,17,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/18/wsj_1870.sense,41,1,False
"The U.S. electronics industry estimates that the HDTV market will total about $ 150 billion over the next two decades, with an additional $ 400 billion expected to go for related products.",estimate,4,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1386.sense,22,1,False
"Ali Khalifa Al - Sabah, Kuwait 's oil minister, recently estimated OPEC capacity at 25 million barrels a day.",estimate,12,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1428.sense,13,1,False
Brown's chapter on geodemographics discusses an application field where primary data collected for operational purposes are typically evaluated in relation to secondary data derived from sources such as the Census of Population.,evaluate,,,,,Evaluation,,framenet,,,
"In most cases, this means you 're actually eating the fruit of the plants, rather than getting down on your hands and knees to graze on the green stuff.",graze,26,1,graze.v.01;graze.v.03;graze.v.05,dine-39.5,Ingestion,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/58/sel_5812.sense,0,1,False
"Walt Disney Co. 's Disneyland in Anaheim, Calif., stocks rescue equipment, medical supplies, and enough food and water to feed at least 10,000 visitors for as long as five days in the event that a calamity isolates the theme park.",feed,23,1,feed.v.01;feed.v.02;feed.v.11,feeding-39.7,Feeding,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/16/wsj_1691.sense,37,1,False
It 'll kill most any green thing it touches.,touch,8,1,touch.v.01;touch.v.02;touch.v.08;touch.v.11;touch.v.13;touch.v.14,touch-20,Contact,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/34/sel_3424.sense,0,1,False
"In southern Iraq today, British forces also moving closer to the center of the second largest city in Iraq, Basra.",move,8,1,move.v.01;move.v.02;move.v.03;move.v.05;move.v.07;move.v.13,roll-51.3.1,Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0267.sense,15,1,False
Claire painted the wall.,paint,,,,,Cause Change of State,,"Croft et al 2021, p. 61",,,
"People passing through recognize it from afar, by the clouds of coal dust darkening the air.",recognize,,,,,Discovery,,framenet (Becoming_aware),,,
One other Major League baseball manager is now looking for a new team to lead.,look,8,1,look.v.01;look.v.04,peer-30.3,Intention,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/00/voa_0026.sense,0,1,False
"Basically, most people 's idea of an operation is nothing but that you give the patient an anesthetic, ah, cut him open, take out the bad bits, sew him up, and it 's over.",cut,22,1,cut.v.01;cut.v.04;cut.v.16;cut.v.24;cut.v.25;cut.v.26;cut.v.28;cut.v.29;cut.v.30;cut.v.32;cut.v.41,hurt-40.8.3,Hurt,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/p2.5_c2e/00/p2.5_c2e_0049.sense,1,5,True
Would you cut me a CD of that?,cut,,,,,Cause Creation,,ontonotes,,,
Carol cut the envelope into pieces.,cut,,,,,Cause Change of State,,verbnet,,,
"So, there is a kind of states ' rights issue there, but they need, or at least they once thought they needed the Supreme Court to endorse it.",need,24,1,need.v.01;need.v.02;need.v.03,want-32.1,Desire,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/01/voa_0131.sense,16,1,False
While traveling with her husband she was carried off by the centaur Nessus.,carry,,,,,Carrying,,ontonotes,,,
"By late this afternoon, as movers transported the belongings to the home in Chappaqua, he had no longer the power to grant pardons, and at a rally in New York, it was the state 's new senator who got the spotlight.",transport,7,1,transport.v.01;transport.v.02;transport.v.04;transport.v.05,send-11.1,Sending,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/abc/00/abc_0064.sense,20,1,False
A black - draped cruise liner sailed into Naples yesterday bringing 800 Libyans threatening vengeance if Italy refuses to pay compensation for more than 30 years of colonial rule.,sail,6,1,sail.v.01;sail.v.03;sail.v.04,vehicle_path-51.4.3,Vehicular_Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/09/wsj_0990.sense,47,1,False
"Following World War II, when one family with mechanized equipment could farm crops formerly requiring 20 families, the surplus people were dumped into the mainstream of society with no Social Security, no skills in the workplace, no hope for their future except welfare.",farm,12,1,farm.v.01;farm.v.03,rear-26.2.2,Form,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/06/wsj_0687.sense,6,1,False
"Still bleeding, he ran downstairs and scooped up the baby, and took the baby to the hospital.",bleed,1,1,bleed.v.01,substance_emission-43.4,Emission,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0241.sense,21,1,False
"Because abroad are n't counted in our census, no one knows how many, and no one knows how many voted.",count,4,1,count.v.01;count.v.04,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/00/pri_0053.sense,4,1,False
I 'm certain that neither a.m. or myself will ever lose the sharp frozen second as 'Nita put her head under water and then threw it back with her long hair and an arc of water saying youth and grace in perfect agreement.,throw,24,1,throw.v.01;throw.v.02;throw.v.04;throw.v.05;throw.v.08;throw.v.10;throw.v.13;throw.v.14,throw-17.1,Throwing,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0017.sense,43,1,False
"Three members of Solace, including superstar fiddler Winfred Horan are Irish Americans, the remaining two are Irish transplants living in New York City.",remain,15,2,remain.v.03,exist-47.1,Existence,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/00/pri_0037.sense,6,1,False
Flute player Shamus Eagan comes from Pennsylvania.,come,4,5,come.v.05;come.v.07;come.v.08;come.v.18,appear-48.1.1,Location,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/00/pri_0037.sense,11,1,False
"And it takes Declan, the obligatory ladies ' man of the cast, until the third episode to get past first base with any of his prey.",take,2,3,take.v.02;take.v.14,cost-54.2,Measurement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/24/wsj_2402.sense,27,1,False
They must have been smoking hashish because their eyes were mad,smoke,4,1,smoke.v.01,eat-39.1,Ingestion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0017.sense,223,1,False
Hunger strikers in the prison were force-fed by the guards.,force-feed,,,,,Feeding,,synthetic,,,
But some say IOLAUS cut off Eurystheus ' head and Alcmene then gouged out his eyes with a spike.,gouge,12,1,gouge.v.01;gouge.v.03,carve-21.2,Contact,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/57/sel_5714.sense,0,1,False
"Al - Wajba salutes you and says: Passing by the Saudi airspace, Peres arrived in Qatar for a short visit to the Qatar Debates program with a special invitation since there will be a miniature democratic seminar to study and discuss a number of issues and the ways of tackling them...",pass,8,1,pass.v.01;pass.v.02;pass.v.07,escape-51.1,Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/a2e/00/a2e_0022.sense,2,1,False
But investors who bought zero - coupon CDs in the secondary market are n't the only ones who may be surprised to learn the full amount of their investments is n't insured.,learn,22,2,learn.v.02;learn.v.06,learn-14,Discovery,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1273.sense,42,1,False
